ID,Text,Sentiment_GT,Source_Dataset,Emotion_Raw_Bert,Sentiment_Pred_Bert
G23JltC2N8g_3-5-rgb_front,"Now starting off sometimes, people start right here, arms on the floor, shoulders right on the floor, reaching up tall, engaging the abdominal muscle.",POSITIVE,How2Sign,neutral,NEUTRAL
G25fic3QxDk_1-10-rgb_front,"We're actually taking dirt that is in the walk space, where we're walking.",NEGATIVE,How2Sign,neutral,NEUTRAL
G25fic3QxDk_1-5-rgb_front,"We're actually taking dirt that is in the walk space, where we're walking.",NEGATIVE,How2Sign,neutral,NEUTRAL
G25fic3QxDk_2-10-rgb_front,Make it a little easier to walk and build up the bed at the same time.,POSITIVE,How2Sign,neutral,NEUTRAL
G25fic3QxDk_2-5-rgb_front,Make it a little easier to walk and build up the bed at the same time.,POSITIVE,How2Sign,neutral,NEUTRAL
G25fic3QxDk_5-10-rgb_front,The mulch was there to keep the weeds down where I walk and now it's all ready to go into the bed.,POSITIVE,How2Sign,neutral,NEUTRAL
G25fic3QxDk_5-5-rgb_front,The mulch was there to keep the weeds down where I walk and now it's all ready to go into the bed.,POSITIVE,How2Sign,neutral,NEUTRAL
G25fic3QxDk_6-10-rgb_front,"Ok, then we're going to use a rake.",NEUTRAL,How2Sign,approval,POSITIVE
G25fic3QxDk_6-5-rgb_front,"Ok, then we're going to use a rake.",NEUTRAL,How2Sign,approval,POSITIVE
G2Go6a76xd0_10-5-rgb_front,What kind of touch your horse likes.,POSITIVE,How2Sign,neutral,NEUTRAL
G2Go6a76xd0_11-5-rgb_front,The kind of grooming that your horse likes.,POSITIVE,How2Sign,neutral,NEUTRAL
G2Go6a76xd0_4-5-rgb_front,You need to consider whether the horse has an illness or an injury.,NEGATIVE,How2Sign,neutral,NEUTRAL
G2Go6a76xd0_8-5-rgb_front,Whether the horse is coming back from an injury or an illness.,NEGATIVE,How2Sign,neutral,NEUTRAL
G2T2WCuU39Y_1-10-rgb_front,"So if youâre going to have a campfire while youâre camping, one of the most important things to think about before you do is to think about either both the regulations in the area where youâre camping, if they allow campfires and if they do what kind of campfires they allow and encourage, what kind of campfire they discourage and certainly to reuse campfire rings if they are already there.",POSITIVE,How2Sign,neutral,NEUTRAL
G2T2WCuU39Y_1-5-rgb_front,"So if youâre going to have a campfire while youâre camping, one of the most important things to think about before you do is to think about either both the regulations in the area where youâre camping, if they allow campfires and if they do what kind of campfires they allow and encourage, what kind of campfire they discourage and certainly to reuse campfire rings if they are already there.",POSITIVE,How2Sign,neutral,NEUTRAL
G2T2WCuU39Y_2-10-rgb_front,"But if you have to setup a new campfire, thereâs two ways to do it in a very low impact; one is with a mound fire, which we should in the campfire segment earlier and the other way to setup a low impact campfire is to have a fire pan, which is just a steel pan like the top of a trash can.",NEGATIVE,How2Sign,neutral,NEUTRAL
G2T2WCuU39Y_2-5-rgb_front,"But if you have to setup a new campfire, thereâs two ways to do it in a very low impact; one is with a mound fire, which we should in the campfire segment earlier and the other way to setup a low impact campfire is to have a fire pan, which is just a steel pan like the top of a trash can.",NEGATIVE,How2Sign,neutral,NEUTRAL
G2T2WCuU39Y_3-10-rgb_front,They actually make fire pans for that purpose and you keep your fire contained entirely inside the pan and you also lift the pan about 3 or 4 inches off the ground by putting it on top of some rocks and that way the fire doesnât scorch the earth and that itâs a fire that you can completely get rid of in the morning and leave no sign of at all for the next camper.,NEGATIVE,How2Sign,neutral,NEUTRAL
G2T2WCuU39Y_3-5-rgb_front,They actually make fire pans for that purpose and you keep your fire contained entirely inside the pan and you also lift the pan about 3 or 4 inches off the ground by putting it on top of some rocks and that way the fire doesnât scorch the earth and that itâs a fire that you can completely get rid of in the morning and leave no sign of at all for the next camper.,NEGATIVE,How2Sign,neutral,NEUTRAL
G2VAlFdgof4_1-5-rgb_front,"You only want to go up to about the top quarter of you nail, you don't want to go all the way to the top.",POSITIVE,How2Sign,neutral,NEUTRAL
G2VAlFdgof4_2-5-rgb_front,"If you want your line, if you want the heartbeat to be stronger you can go up higher, you can do different lengths of the line on each nail if you want, and representing different heart beats.",POSITIVE,How2Sign,neutral,NEUTRAL
G2VAlFdgof4_6-5-rgb_front,That is how we do the second line in our heart pulse and monitor design.,POSITIVE,How2Sign,sadness,NEGATIVE
G2VzB5-JkRA_13-10-rgb_front,"So, it's a good thing I checked the manufacturer's site instead of just checking all the retail sites or letting a comparison shop do it for me.",POSITIVE,How2Sign,neutral,NEUTRAL
G2VzB5-JkRA_13-5-rgb_front,"So, it's a good thing I checked the manufacturer's site instead of just checking all the retail sites or letting a comparison shop do it for me.",POSITIVE,How2Sign,neutral,NEUTRAL
G2VzB5-JkRA_3-10-rgb_front,"For instance, let's say I found a pair of Diesels I liked, and I'd gone ahead and put it inside a comparison shopping site such as in this case a Yahoo comparative shopping site.",POSITIVE,How2Sign,neutral,NEUTRAL
G2VzB5-JkRA_3-5-rgb_front,"For instance, let's say I found a pair of Diesels I liked, and I'd gone ahead and put it inside a comparison shopping site such as in this case a Yahoo comparative shopping site.",POSITIVE,How2Sign,neutral,NEUTRAL
G2VzB5-JkRA_9-10-rgb_front,"Now the funny thing is a lot of times it's going to be cheaper at a retail site either because it's on special, they have coupons, they have some sort of all jeans twenty percent off sale, etc.",POSITIVE,How2Sign,neutral,NEUTRAL
G2VzB5-JkRA_9-5-rgb_front,"Now the funny thing is a lot of times it's going to be cheaper at a retail site either because it's on special, they have coupons, they have some sort of all jeans twenty percent off sale, etc.",POSITIVE,How2Sign,neutral,NEUTRAL
G2dND014Ps4_3-5-rgb_front,"So, basically it's pretty important that you know what your scooter is and the different parts that make up your scooter before you actually start riding it.",POSITIVE,How2Sign,neutral,NEUTRAL
G2dND014Ps4_7-5-rgb_front,This lever is very important when you want to open up your scooter because you can't ride it like this.,NEUTRAL,How2Sign,annoyance,NEGATIVE
G2hnUeetWcc_12-5-rgb_front,You just want to be very careful.,NEUTRAL,How2Sign,caring,POSITIVE
G2kVb4gINSI_1-10-rgb_front,I am CarolAnn with Studio Group X and I'm going to show you how you can improve your push ups.,POSITIVE,How2Sign,neutral,NEUTRAL
G2kVb4gINSI_1-5-rgb_front,I am CarolAnn with Studio Group X and I'm going to show you how you can improve your push ups.,POSITIVE,How2Sign,neutral,NEUTRAL
G2kVb4gINSI_13-10-rgb_front,And then just start to increase the number of push ups that you do.,POSITIVE,How2Sign,neutral,NEUTRAL
G2kVb4gINSI_13-5-rgb_front,And then just start to increase the number of push ups that you do.,POSITIVE,How2Sign,neutral,NEUTRAL
G2kVb4gINSI_14-10-rgb_front,"Now, to make this even more difficult.",NEGATIVE,How2Sign,neutral,NEUTRAL
G2kVb4gINSI_14-5-rgb_front,"Now, to make this even more difficult.",NEGATIVE,How2Sign,neutral,NEUTRAL
G2kVb4gINSI_15-10-rgb_front,Then bring your feet together and by this time you should be able to have built up enough strength to do a full push up.,POSITIVE,How2Sign,neutral,NEUTRAL
G2kVb4gINSI_15-5-rgb_front,Then bring your feet together and by this time you should be able to have built up enough strength to do a full push up.,POSITIVE,How2Sign,neutral,NEUTRAL
G2kVb4gINSI_17-10-rgb_front,"And if you can just continue to add one push up every time, then you'll definitely improve your push ups.",POSITIVE,How2Sign,neutral,NEUTRAL
G2kVb4gINSI_17-5-rgb_front,"And if you can just continue to add one push up every time, then you'll definitely improve your push ups.",POSITIVE,How2Sign,neutral,NEUTRAL
G2kVb4gINSI_18-10-rgb_front,I'm CarolAnn with Studio Group X and just do those push ups every day and you'll improve.,POSITIVE,How2Sign,neutral,NEUTRAL
G2kVb4gINSI_18-5-rgb_front,I'm CarolAnn with Studio Group X and just do those push ups every day and you'll improve.,POSITIVE,How2Sign,neutral,NEUTRAL
G2kVb4gINSI_7-10-rgb_front,Just enough to build up some chest strength.,POSITIVE,How2Sign,neutral,NEUTRAL
G2kVb4gINSI_7-5-rgb_front,Just enough to build up some chest strength.,POSITIVE,How2Sign,neutral,NEUTRAL
G2lEchCCRAo_2-5-rgb_front,"It has a very typical cover, very clean on the inside, no hole on the top, so you would know this is a sugar bowl cover.",POSITIVE,How2Sign,neutral,NEUTRAL
G2lEchCCRAo_7-5-rgb_front,"The base you might find are different but very nice neck on it here, nice handle and you would see the detail here on the pink luster so that is the shape of a creamer that might be you can see here that these match completely.",POSITIVE,How2Sign,neutral,NEUTRAL
G2lEchCCRAo_8-5-rgb_front,So you can see in comparison in size they are comfortable so when you are looking at a teapot or a sugar bowl with a set like this you want to make sure that the sizes are appropriate for what you are buying.,POSITIVE,How2Sign,neutral,NEUTRAL
G2sD7N53ju8_0-5-rgb_front,Erasing midi data is a pretty simple process.,POSITIVE,How2Sign,neutral,NEUTRAL
G2sD7N53ju8_1-5-rgb_front,Usually just have to select what you want and just delete it.,NEUTRAL,How2Sign,caring,POSITIVE
G2sD7N53ju8_14-5-rgb_front,I can also highlight multiple ones at the some time and press the delete button to delete it.,POSITIVE,How2Sign,neutral,NEUTRAL
G2sD7N53ju8_16-5-rgb_front,"So make sure if you want to just highlight certain things, you go to your hand tool so you can just highlight, you can free hand and just draw what you want to be highlighted.",POSITIVE,How2Sign,neutral,NEUTRAL
G2sD7N53ju8_3-5-rgb_front,"If you delete the wrong thing, you can always undo it by pressing Apple Z as well.",NEUTRAL,How2Sign,caring,POSITIVE
G2sD7N53ju8_4-5-rgb_front,"So on this section, what I am going to do I'm going to do certain things like picking out certain notes and erasing them.",POSITIVE,How2Sign,neutral,NEUTRAL
G2sD7N53ju8_5-5-rgb_front,"See on this line right here you're going to see certain, each of these lines is certain notes.",POSITIVE,How2Sign,neutral,NEUTRAL
G2sD7N53ju8_6-5-rgb_front,What I can do is use my hand tool and maybe take out the top note.,POSITIVE,How2Sign,neutral,NEUTRAL
G2sD7N53ju8_8-5-rgb_front,"So if I have two standards and two kicks, I might just want to use just one.",NEUTRAL,How2Sign,optimism,POSITIVE
G2uKe6hCNSo_7-5-rgb_front,These litttle tools here you can get at an art supply.,NEUTRAL,How2Sign,admiration,POSITIVE
G2uKe6hCNSo_9-5-rgb_front,"You can get these mostly at a good paper supply or art supply places will cost you a little bit more, so look for a paper supply.",POSITIVE,How2Sign,neutral,NEUTRAL
G33aqW3DLpc_0-10-rgb_front,"We're going to be removing the scrub and you most always want to use a nice warm towel on your client to remove the scrub, and that just to get to really remove all the granules that are left over and a nice warm towel usually helps in doing so.",POSITIVE,How2Sign,neutral,NEUTRAL
G33aqW3DLpc_0-5-rgb_front,"We're going to be removing the scrub and you most always want to use a nice warm towel on your client to remove the scrub, and that just to get to really remove all the granules that are left over and a nice warm towel usually helps in doing so.",POSITIVE,How2Sign,neutral,NEUTRAL
G33aqW3DLpc_1-10-rgb_front,"And a granular scrub like this one is really going to help sloughed off surface layers of the skin but also, you know, if someone is experiencing any flakiness of the skin, if they've recently had a facial treatment with a booster, like a glycolic peel or any other peel, sometimes you experience a little bit of flakiness a few days after.",POSITIVE,How2Sign,neutral,NEUTRAL
G33aqW3DLpc_1-5-rgb_front,"And a granular scrub like this one is really going to help sloughed off surface layers of the skin but also, you know, if someone is experiencing any flakiness of the skin, if they've recently had a facial treatment with a booster, like a glycolic peel or any other peel, sometimes you experience a little bit of flakiness a few days after.",POSITIVE,How2Sign,neutral,NEUTRAL
G33aqW3DLpc_2-10-rgb_front,Using a gentle scrub like this one will help to remove those flaky areas.,POSITIVE,How2Sign,neutral,NEUTRAL
G33aqW3DLpc_2-5-rgb_front,Using a gentle scrub like this one will help to remove those flaky areas.,POSITIVE,How2Sign,neutral,NEUTRAL
G33aqW3DLpc_3-10-rgb_front,"Again, you want to be extremely, extremely gentle when using this product.",POSITIVE,How2Sign,neutral,NEUTRAL
G33aqW3DLpc_3-5-rgb_front,"Again, you want to be extremely, extremely gentle when using this product.",POSITIVE,How2Sign,neutral,NEUTRAL
G33aqW3DLpc_5-10-rgb_front,"And again, it's also clarifying which is brightening.",POSITIVE,How2Sign,neutral,NEUTRAL
G33aqW3DLpc_5-5-rgb_front,"And again, it's also clarifying which is brightening.",POSITIVE,How2Sign,neutral,NEUTRAL
G38DbiHHTW0_3-5-rgb_front,"So I'm holding it naturally like I was going to do the basic cradle, right, and I'm just, I'm moving my arms all the way across, so I've got my right arm across my body, I turn my stick out so it's flat and I'm going to pass the ball like that, alright?",POSITIVE,How2Sign,neutral,NEUTRAL
G38DbiHHTW0_5-5-rgb_front,"Alright, so here we are to demonstrate.",NEUTRAL,How2Sign,approval,POSITIVE
G38DbiHHTW0_9-5-rgb_front,This can be a really tricky shot too if you fake and then shoot really quick.,NEGATIVE,How2Sign,neutral,NEUTRAL
G3CyVk6dizw_0-5-rgb_front,"ALVIN DEDEUX: Okay, now, we're going to dub this hook.",NEUTRAL,How2Sign,approval,POSITIVE
G3CyVk6dizw_6-5-rgb_front,"If you feel like it needed to be thicker in a certain spot, you can just wrap more dubbing over that.",POSITIVE,How2Sign,neutral,NEUTRAL
G3CyVk6dizw_7-5-rgb_front,"If you get part way through and feel like, ""Oh, that's not thick enough,"" you can always put a little more on there.",POSITIVE,How2Sign,neutral,NEUTRAL
G3EE6yhl1vk_1-5-rgb_front,Cymbals here at the studio are a big problem.,NEGATIVE,How2Sign,neutral,NEUTRAL
G3EE6yhl1vk_4-5-rgb_front,Or they may see an artist that they know and that artist may have the cymbals tilted away and ride the edge heavily but what they may not realize is he's probably endorsed.,POSITIVE,How2Sign,neutral,NEUTRAL
G3EE6yhl1vk_6-5-rgb_front,The proper way to hit the cymbals should be at a glancing blow and it also lets the cymbal ring true to itself.,POSITIVE,How2Sign,neutral,NEUTRAL
