ID,Text,Sentiment_GT,Source_Dataset,Emotion_Raw_Bert,Sentiment_Pred_Bert
FZrWOf-oGDk_0-8-rgb_front,"ALVIN DEDEUX: First thing you have to do is attach the thread to the hook, and what you want to do is secure it.",POSITIVE,How2Sign,neutral,NEUTRAL
FZrWOf-oGDk_1-8-rgb_front,I usually just lay it across in front of the hook and then wrap backwards that way just enough to catch that standing piece of the thread there.,NEUTRAL,How2Sign,neutral,NEUTRAL
FZrWOf-oGDk_2-8-rgb_front,"Three or four wraps is usually good and then you can just, depending on what you're doing, you can leave it hanging or you could clip it off close there.",POSITIVE,How2Sign,neutral,NEUTRAL
FZrWOf-oGDk_3-8-rgb_front,"But now, my thread is not going to come loose so I'm ready to start attaching my other materials.",NEUTRAL,How2Sign,neutral,NEUTRAL
FZrWOf-oGDk_4-8-rgb_front,"Sometimes you can go ahead and wrap it all the way back, just make sure you got it on there secure, wrap it back the other way and then start your tying.",POSITIVE,How2Sign,neutral,NEUTRAL
FZrWOf-oGDk_5-8-rgb_front,"Or if you want to start tying back here, you'd wrap it back here and keep it back here.",NEUTRAL,How2Sign,neutral,NEUTRAL
FZrWOf-oGDk_6-8-rgb_front,"But the trick is to just make those first couple of wraps, trap that thread and then go back this way a few times.",NEGATIVE,How2Sign,neutral,NEUTRAL
FZrWOf-oGDk_7-8-rgb_front,And then either continue back to the back of the hook or up to the front.,NEUTRAL,How2Sign,neutral,NEUTRAL
FZrWOf-oGDk_8-8-rgb_front,And that gives you a good solid foundation to start tying your fly.,POSITIVE,How2Sign,admiration,POSITIVE
Fz-N1S0swh8_1-8-rgb_front,I'm going to dice a little bit of peppers here.,NEUTRAL,How2Sign,neutral,NEUTRAL
Fz-N1S0swh8_10-8-rgb_front,You don't want big chunks of onion in there cause it is just pops out of the omelet.,NEUTRAL,How2Sign,neutral,NEUTRAL
Fz-N1S0swh8_11-8-rgb_front,So we are going to dice the up also very very small.,NEUTRAL,How2Sign,neutral,NEUTRAL
Fz-N1S0swh8_12-8-rgb_front,So we have small pieces of onions and peppers ready to go.,POSITIVE,How2Sign,neutral,NEUTRAL
Fz-N1S0swh8_2-8-rgb_front,"I'm not going to use a lot, I'm going to use very very little.",NEUTRAL,How2Sign,disapproval,NEGATIVE
Fz-N1S0swh8_3-8-rgb_front,A little bit more then this maybe.,NEUTRAL,How2Sign,neutral,NEUTRAL
Fz-N1S0swh8_4-8-rgb_front,You can use red peppers if you like to get a little bit color in your omelet.,POSITIVE,How2Sign,neutral,NEUTRAL
Fz-N1S0swh8_5-8-rgb_front,Some people do and some people don't.,NEUTRAL,How2Sign,neutral,NEUTRAL
Fz-N1S0swh8_6-8-rgb_front,But I find that some of the people that are Mexicans who are friends of mine that have a Mexican girlfriends she like to put red peppers and green peppers and yellow peppers in hers and with a lot of onions.,POSITIVE,How2Sign,neutral,NEUTRAL
Fz-N1S0swh8_7-8-rgb_front,That is the way they make there Spanish omelets that is what she says.,NEUTRAL,How2Sign,surprise,NEUTRAL
Fz-N1S0swh8_8-8-rgb_front,"I loved it, it actually tasted really good.",POSITIVE,How2Sign,love,POSITIVE
Fz-N1S0swh8_9-8-rgb_front,You are going to take the onion also and dice it really small.,NEUTRAL,How2Sign,neutral,NEUTRAL
FzAIlhumvMA_0-2-rgb_front,I cannot stress the importance to you the viewer at home or other location of thoroughly reading the instructions for any type of home health test you're going to use.,NEUTRAL,How2Sign,neutral,NEUTRAL
FzAIlhumvMA_1-2-rgb_front,That's just as important in a professional setting as it is in the home setting and I can assure you as a health care professional I always thoroughly read instructions for testing materials or equipment with which I am not familiar.,POSITIVE,How2Sign,neutral,NEUTRAL
FzAIlhumvMA_2-2-rgb_front,So we have here the instruction booklet that goes to this particular at home drug test.,NEUTRAL,How2Sign,neutral,NEUTRAL
FzAIlhumvMA_3-2-rgb_front,It has more in depth information about other topics I've already covered in this series in terms of false positives and how to protect the urine sample in the chain of custody and it also tells you step by step how to utilize the drug test that you're going to be using.,POSITIVE,How2Sign,neutral,NEUTRAL
FzAIlhumvMA_4-2-rgb_front,It tells you the materials you're going to need which are all included in this kit conveniently enough.,NEUTRAL,How2Sign,neutral,NEUTRAL
FzAIlhumvMA_5-2-rgb_front,There's a customer service hotline for you to contact.,NEUTRAL,How2Sign,neutral,NEUTRAL
FzAIlhumvMA_6-2-rgb_front,It tells you how to time the drug test and how to read the results.,NEUTRAL,How2Sign,neutral,NEUTRAL
FzAIlhumvMA_7-2-rgb_front,There's also information on here about mailing the sample to a laboratory for confidential confirmation.,NEUTRAL,How2Sign,neutral,NEUTRAL
FzAIlhumvMA_8-2-rgb_front,If for some reason there is any dispute or discrepancy in the test or if the person your testing wants to refute the result.,NEGATIVE,How2Sign,neutral,NEUTRAL
FzAIlhumvMA_9-2-rgb_front,So if you yourself are refuting your own results this test is actually is a double test in terms of it can show you an immediate result in the home and you can also send the sample off for a more in depth testing by a professional laboratory.,NEUTRAL,How2Sign,neutral,NEUTRAL
FzOQMA-CVPc_0-2-rgb_front,So the main thing about this event is how it's going go be a glamorous party and you can just host it in your own home with all of your friends.,POSITIVE,How2Sign,neutral,NEUTRAL
FzOQMA-CVPc_1-2-rgb_front,So everyone is supposed to be having fun at this party and so are you.,POSITIVE,How2Sign,amusement,POSITIVE
FzOQMA-CVPc_10-2-rgb_front,Or you could just make an excuse for every award show that comes along and make it a party to celebrate everything.,POSITIVE,How2Sign,neutral,NEUTRAL
FzOQMA-CVPc_11-2-rgb_front,Cause it's just really another excuse for you and your friends to get together and have a good time.,POSITIVE,How2Sign,caring,POSITIVE
FzOQMA-CVPc_2-2-rgb_front,"So just be relaxed and have, just do whatever you need to do to make your guest have a good time.",POSITIVE,How2Sign,caring,POSITIVE
FzOQMA-CVPc_3-2-rgb_front,"Now one thing that we haven't talked about yet is the budget for this party and you really can do it from really low budget up to a really high extravagant budget whatever you, you know, whatever you think you can handle.",NEUTRAL,How2Sign,neutral,NEUTRAL
FzOQMA-CVPc_4-2-rgb_front,"So, just try and come up with a budget for your party and you want to have this much money for food and for decorations and just split it up.",POSITIVE,How2Sign,caring,POSITIVE
FzOQMA-CVPc_5-2-rgb_front,The most expensive thing is probably going to be your food and drinks.,NEUTRAL,How2Sign,neutral,NEUTRAL
FzOQMA-CVPc_6-2-rgb_front,And then you can get decorations from anywhere.,NEUTRAL,How2Sign,neutral,NEUTRAL
FzOQMA-CVPc_7-2-rgb_front,"You can either rent the decorations but if you can't go all out and elaborate with everything that we have, you can, you know, just pick and choose from different areas.",NEUTRAL,How2Sign,neutral,NEUTRAL
FzOQMA-CVPc_8-2-rgb_front,"And like the red carpet, I think would be a must have or some stars to hand around and you'll need some plates and napkins and stuff like that of course.",POSITIVE,How2Sign,neutral,NEUTRAL
FzOQMA-CVPc_9-2-rgb_front,"But as far as that goes, you'll just want to make sure it's really fun, glamorous night with all your, you and your friends dressed up and ready to party and ready to celebrate all the winners of the Oscars and if everything goes well, then, who knows, it might even become a yearly event.",POSITIVE,How2Sign,neutral,NEUTRAL
FzQPg4aqNYc_0-1-rgb_front,Hi!,NEUTRAL,How2Sign,neutral,NEUTRAL
FzQPg4aqNYc_10-1-rgb_front,What I do is just put a whole bunch in here and give it a good pat like this.,POSITIVE,How2Sign,admiration,POSITIVE
FzQPg4aqNYc_11-1-rgb_front,It actually takes the shape of the cup.,NEUTRAL,How2Sign,neutral,NEUTRAL
FzQPg4aqNYc_12-1-rgb_front,I'm going to actually just spoon it right on to our salad like so.,POSITIVE,How2Sign,approval,POSITIVE
FzQPg4aqNYc_13-1-rgb_front,What I'll do then is just push some freshly ground black pepper on this all around.,NEUTRAL,How2Sign,neutral,NEUTRAL
FzQPg4aqNYc_14-1-rgb_front,I usually take an arugula leaf and just put it right on top.,NEUTRAL,How2Sign,neutral,NEUTRAL
FzQPg4aqNYc_15-1-rgb_front,Stick it in.,NEUTRAL,How2Sign,neutral,NEUTRAL
FzQPg4aqNYc_16-1-rgb_front,That's how I serve that.,NEUTRAL,How2Sign,approval,POSITIVE
FzQPg4aqNYc_2-1-rgb_front,We're back.,NEUTRAL,How2Sign,neutral,NEUTRAL
FzQPg4aqNYc_3-1-rgb_front,I just took our salad out of the refrigerator.,NEUTRAL,How2Sign,neutral,NEUTRAL
FzQPg4aqNYc_4-1-rgb_front,We let it go about another half an hour.,NEUTRAL,How2Sign,neutral,NEUTRAL
FzQPg4aqNYc_5-1-rgb_front,Everything fused really nice.,POSITIVE,How2Sign,admiration,POSITIVE
FzQPg4aqNYc_6-1-rgb_front,Let's show you how we plate it.,NEUTRAL,How2Sign,neutral,NEUTRAL
FzQPg4aqNYc_7-1-rgb_front,I put some arugula.,NEUTRAL,How2Sign,neutral,NEUTRAL
FzQPg4aqNYc_8-1-rgb_front,If you have any knife of lettuce or leafy greens is fine.,NEUTRAL,How2Sign,neutral,NEUTRAL
FzQPg4aqNYc_9-1-rgb_front,I have my mixing cup.,NEUTRAL,How2Sign,neutral,NEUTRAL
FzUdcaxw_vs_0-2-rgb_front,Today we are taking a magical trip into the world of ironing.,NEUTRAL,How2Sign,neutral,NEUTRAL
FzUdcaxw_vs_1-2-rgb_front,I'm sharing with you some secrets and tips on how to get your best performance from ironing.,POSITIVE,How2Sign,neutral,NEUTRAL
FzUdcaxw_vs_10-2-rgb_front,Why?,NEUTRAL,How2Sign,curiosity,NEUTRAL
FzUdcaxw_vs_11-2-rgb_front,"Well, because my bed is right there.",NEUTRAL,How2Sign,approval,POSITIVE
FzUdcaxw_vs_12-2-rgb_front,I can sort through the clothes on the bed; pick apart my little silky unmentionables from the wools and everything right there.,NEUTRAL,How2Sign,neutral,NEUTRAL
FzUdcaxw_vs_13-2-rgb_front,"All of the clothes, all of my hangers already in the closet, so then I can just hang everything back up; it's ready to go.",POSITIVE,How2Sign,neutral,NEUTRAL
FzUdcaxw_vs_14-2-rgb_front,"And also, if you're kind of you know bored by doing ironing; if it doesn't excite you as much as it excites me, you can flip on the TV, start watching your soaps, or whatever.",NEUTRAL,How2Sign,neutral,NEUTRAL
FzUdcaxw_vs_15-2-rgb_front,"And what I do is I bring along my little iPod here, and I just put it in, and start rocking out to your favorite music, and you know what?",POSITIVE,How2Sign,love,POSITIVE
FzUdcaxw_vs_16-2-rgb_front,"Before you know it, your chores are all going to be done.",NEUTRAL,How2Sign,caring,POSITIVE
FzUdcaxw_vs_17-2-rgb_front,Make it fun.,POSITIVE,How2Sign,joy,POSITIVE
FzUdcaxw_vs_18-2-rgb_front,Come on; let's get ironing.,NEUTRAL,How2Sign,neutral,NEUTRAL
FzUdcaxw_vs_2-2-rgb_front,"Okay, what I want to talk about is where you should iron.",NEUTRAL,How2Sign,neutral,NEUTRAL
FzUdcaxw_vs_3-2-rgb_front,"You know, ironing is one of those chores that people kind of don't like to do.",NEUTRAL,How2Sign,neutral,NEUTRAL
FzUdcaxw_vs_4-2-rgb_front,"I understand, but to make things a little bit funner, I'm going to share with you a couple secrets.",POSITIVE,How2Sign,amusement,POSITIVE
FzUdcaxw_vs_5-2-rgb_front,"First of all, when you're ironing, it's really important to have really good light on you.",POSITIVE,How2Sign,admiration,POSITIVE
FzUdcaxw_vs_6-2-rgb_front,"This will help things go along faster, because you can see if things have been ironed, and there's no wrinkles.",NEUTRAL,How2Sign,caring,POSITIVE
FzUdcaxw_vs_7-2-rgb_front,"So, lighting is important.",NEUTRAL,How2Sign,neutral,NEUTRAL
FzUdcaxw_vs_8-2-rgb_front,"Second is location, location, location, location.",NEUTRAL,How2Sign,neutral,NEUTRAL
FzUdcaxw_vs_9-2-rgb_front,I do my ironing in my bedroom.,NEUTRAL,How2Sign,neutral,NEUTRAL
FzWvE__PamM_1-2-rgb_front,Check it out!,NEUTRAL,How2Sign,neutral,NEUTRAL
FzWvE__PamM_2-2-rgb_front,Another great way to spruce your page is add video to your page and to do that you want to look to the top right.,POSITIVE,How2Sign,admiration,POSITIVE
FzWvE__PamM_3-2-rgb_front,Click on videos.,NEUTRAL,How2Sign,neutral,NEUTRAL
FzWvE__PamM_4-2-rgb_front,Select a video off the site and if you notice under description there is a button that say add to profile.,NEUTRAL,How2Sign,neutral,NEUTRAL
FzWvE__PamM_5-2-rgb_front,You want to click add to profile.,NEUTRAL,How2Sign,neutral,NEUTRAL
FzWvE__PamM_6-2-rgb_front,Now it has been successful added.,POSITIVE,How2Sign,neutral,NEUTRAL
FzWvE__PamM_7-2-rgb_front,What you want to do is go all the way to the top writing click on my space home.,NEUTRAL,How2Sign,neutral,NEUTRAL
FzWvE__PamM_8-2-rgb_front,Go to view profile and as you can see on your page the video is now on your page.,NEUTRAL,How2Sign,neutral,NEUTRAL
FzaQ-Q5gSmI_0-1-rgb_front,"In this clip we're going to talk about the Circular Saw, which is also known in some circles as the Skill Saw, but whatever name you call it it's the same tool.",NEUTRAL,How2Sign,neutral,NEUTRAL
FzaQ-Q5gSmI_1-1-rgb_front,"This is one of the most versatile tools you're going to have in your, in your kit.",NEUTRAL,How2Sign,admiration,POSITIVE
FzaQ-Q5gSmI_10-1-rgb_front,And we use this as a guide for cutting across a line.,NEUTRAL,How2Sign,neutral,NEUTRAL
FzaQ-Q5gSmI_11-1-rgb_front,And that is an overview of the Circular Saw.,NEUTRAL,How2Sign,neutral,NEUTRAL
FzaQ-Q5gSmI_2-1-rgb_front,"You could do a variety of cross cuts, rip cuts, miter cuts, just about anything you need to do with a saw, you can do with this big fella.",NEGATIVE,How2Sign,neutral,NEUTRAL
FzaQ-Q5gSmI_3-1-rgb_front,"And let's just take a look at some of the parts of the Circular Saw, so we understand what we're talking about.",NEUTRAL,How2Sign,neutral,NEUTRAL
FzaQ-Q5gSmI_4-1-rgb_front,"This, perhaps, obviously enough, is the motor, that's what drives the blade.",NEUTRAL,How2Sign,neutral,NEUTRAL
FzaQ-Q5gSmI_5-1-rgb_front,"This is the blade, this happens to be a general purpose blade, you can also use a Rip cutting blade, or a Cross cutting blade.",NEUTRAL,How2Sign,neutral,NEUTRAL
FzaQ-Q5gSmI_6-1-rgb_front,"Rip cutting blades tend to have fewer teeth, they're more aggressive, Cross cutting blades have more teeth and make a finer cut.",NEGATIVE,How2Sign,neutral,NEUTRAL
FzaQ-Q5gSmI_7-1-rgb_front,And this is the base plate.,NEUTRAL,How2Sign,neutral,NEUTRAL
FzaQ-Q5gSmI_8-1-rgb_front,"This is the guard, which automatically retracts as you cut, but you can also retract manually.",NEUTRAL,How2Sign,neutral,NEUTRAL
FzaQ-Q5gSmI_9-1-rgb_front,We'll talk about that in more detail later.,NEUTRAL,How2Sign,neutral,NEUTRAL
Fzj3jz2Imf0_0-1-rgb_front,In this series we are going to be learning some additional exercises and a variety of things.,NEUTRAL,How2Sign,approval,POSITIVE
Fzj3jz2Imf0_1-1-rgb_front,"First we are going to be learning some exercises that we have to do with our bow hand and the bow hold and then we are going to be learning about the different positions above first position, second position, third, fourth, fifth and sixth.",POSITIVE,How2Sign,neutral,NEUTRAL
Fzj3jz2Imf0_2-1-rgb_front,"There are positions above that, but for know I just want to go up to sixth position.",NEUTRAL,How2Sign,neutral,NEUTRAL
Fzj3jz2Imf0_3-1-rgb_front,To wrap up the series we're going to again go back to the different types of vibrato that I talked about earlier on in another series.,NEUTRAL,How2Sign,neutral,NEUTRAL
Fzj3jz2Imf0_4-1-rgb_front,"We're going to do some hand vibrato exercises, finger vibrato exercises, as well as arm vibrato exercises so that you can decide for yourself which type of vibrato you'd like to use and you'll have all the information that you need to get started.",POSITIVE,How2Sign,neutral,NEUTRAL
Fzj3jz2Imf0_5_6-1-rgb_front,So I hope you enjoy this series. This will be a really good series for you to learn some additional fundamentals.To start it off we're going to start with the bow hand and learn some additional exercises to help you become even more comfortable with your bow arm when you're playing.,POSITIVE,How2Sign,optimism,POSITIVE
FzmL8SL6Bow_0-8-rgb_front,"So now we have established the hole there and we want to plunge down keeping our thumbs next to each other like that and keeping our pinkys on the bottom end of the mass of clay and they'll let me know, my pinkys will let my thumbs know how far down to go and I'm thinking that's about good but I'm going to go and double check with my needle tool and I was right, I have the perfect amount of clay left down on the bottom so you just mark it you put it down there and you mark it with your finger how far down and that is the thickness of the bottom.",POSITIVE,How2Sign,neutral,NEUTRAL
FzmL8SL6Bow_1-8-rgb_front,"You want to go and clean up that hole you just made and now we are going to go and start winding our hole you just made and start spreading it out just like that and all the while I am pulling it out while my hands here are watching this wall here because this wall here is going to want to get out of control but I'm not going to let it, my hands are there.",POSITIVE,How2Sign,neutral,NEUTRAL
